1.47455, 5.42041, 0.628633, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47448, 5.40041, 0.628596, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47433, 5.38041, 0.628636, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47424, 5.36041, 0.628618, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47424, 5.34041, 0.628512, 0.907361, -3.03577e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47429, 5.32041, 0.628347, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47409, 5.30041, 0.628438, 0.907361, -3.46945e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47404, 5.28041, 0.628379, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47399, 5.26041, 0.628322, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47375, 5.24041, 0.628457, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47376, 5.22041, 0.628335, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47353, 5.20041, 0.62846, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47343, 5.18041, 0.628451, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47354, 5.16041, 0.628232, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47321, 5.14042, 0.628448, 0.907361, 0, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47316, 5.12042, 0.628393, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47297, 5.10042, 0.62847, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4728, 5.08042, 0.628538, 0.907361, -2.81893e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47249, 5.06042, 0.628735, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4724, 5.04042, 0.628716, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47245, 5.02042, 0.628555, 0.907361, -2.1684e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47199, 5.00042, 0.628906, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47186, 4.98042, 0.628932, 0.907361, 0, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47166, 4.96042, 0.629021, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4717, 4.94042, 0.628877, 0.907361, -3.68629e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47127, 4.92042, 0.629188, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47119, 4.90042, 0.629165, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47102, 4.88042, 0.629222, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47104, 4.86042, 0.629093, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47108, 4.84042, 0.628953, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47241, 4.82041, 0.627519, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47235, 4.80041, 0.627475, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47229, 4.78041, 0.627421, 0.907361, -4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47221, 4.76041, 0.627399, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47219, 4.74041, 0.627303, 0.907361, -6.50521e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4721, 4.72041, 0.627288, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47202, 4.70041, 0.627259, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47197, 4.68041, 0.627204, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47192, 4.66041, 0.627142, 0.907361, -3.25261e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47184, 4.64041, 0.627111, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47184, 4.62041, 0.627011, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47177, 4.60041, 0.626971, 0.907361, -2.81893e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47158, 4.58041, 0.62705, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47117, 4.56042, 0.62735, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47105, 4.54042, 0.627366, 0.907361, 0, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47074, 4.52042, 0.627559, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47085, 4.50042, 0.627346, 0.907361, -6.50521e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47032, 4.48042, 0.627758, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47011, 4.46042, 0.627868, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.47006, 4.44042, 0.627807, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46992, 4.42042, 0.62784, 0.907361, -3.46945e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46935, 4.40042, 0.628291, 0.907361, -3.68629e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46904, 4.38043, 0.628495, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46893, 4.36043, 0.628495, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46852, 4.34043, 0.628791, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46844, 4.32043, 0.628767, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46835, 4.30043, 0.628751, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46829, 4.28043, 0.6287, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46824, 4.26043, 0.628642, 0.907361, 4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46793, 4.24043, 0.628838, 0.907361, -3.03577e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46827, 4.22043, 0.6284, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46778, 4.20043, 0.628775, 0.907361, -1.0842e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4677, 4.18043, 0.628746, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46764, 4.16043, 0.628695, 0.907361, -1.0842e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46758, 4.14043, 0.628653, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46749, 4.12043, 0.628628, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46747, 4.10043, 0.628543, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46737, 4.08043, 0.628531, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46726, 4.06043, 0.628539, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46713, 4.04043, 0.628562, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46701, 4.02043, 0.628566, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46699, 4.00043, 0.628481, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4669, 3.98043, 0.62846, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46659, 3.96043, 0.628662, 0.907361, -4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46635, 3.94043, 0.628791, 0.907361, -6.50521e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46657, 3.92043, 0.628469, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46629, 3.90043, 0.628634, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46652, 3.88043, 0.628298, 0.907361, 4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46604, 3.86043, 0.628673, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46605, 3.84043, 0.628548, 0.907361, 1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46574, 3.82044, 0.628754, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46584, 3.80043, 0.628547, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4656, 3.78044, 0.628672, 0.907361, -1.0842e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46549, 3.76044, 0.628673, 0.907361, -3.68629e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46499, 3.74044, 0.629069, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4652, 3.72044, 0.628745, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46487, 3.70044, 0.628971, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46476, 3.68044, 0.628975, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46473, 3.66044, 0.628892, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46477, 3.64044, 0.628742, 0.907361, -4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4646, 3.62044, 0.628805, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46458, 3.60044, 0.628719, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46465, 3.58044, 0.628542, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46434, 3.56044, 0.628744, 0.907361, -3.03577e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46412, 3.54044, 0.628847, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46383, 3.52044, 0.629027, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46365, 3.50044, 0.629105, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46319, 3.48045, 0.629454, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46271, 3.46045, 0.629819, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46248, 3.44045, 0.62994, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46246, 3.42045, 0.629856, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46245, 3.40045, 0.629751, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46247, 3.38045, 0.629631, 0.907361, -1.0842e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46233, 3.36045, 0.629661, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46228, 3.34045, 0.6296, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46223, 3.32045, 0.629543, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46214, 3.30045, 0.629526, 0.907361, -1.95156e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46203, 3.28045, 0.629526, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46193, 3.26045, 0.629512, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46184, 3.24045, 0.629499, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46162, 3.22045, 0.629607, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4616, 3.20045, 0.62952, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46177, 3.18045, 0.629241, 0.907361, -1.30104e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4616, 3.16045, 0.629305, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46153, 3.14045, 0.629269, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46152, 3.12045, 0.629169, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46142, 3.10045, 0.629162, 0.907361, -5.20417e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46086, 3.08045, 0.629605, 0.907361, -4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46103, 3.06045, 0.62933, 0.907361, -1.51788e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4607, 3.04045, 0.629547, 0.907361, -3.03577e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46007, 3.02046, 0.630066, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.46013, 3.00046, 0.629903, 0.907361, -8.67362e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45987, 2.98046, 0.630052, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45993, 2.96046, 0.629881, 0.907361, -1.51788e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45965, 2.94046, 0.630054, 0.907361, -1.51788e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45964, 2.92046, 0.629955, 0.907361, -3.68629e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45958, 2.90046, 0.629907, 0.907361, -4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45948, 2.88046, 0.629895, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45941, 2.86046, 0.629866, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45937, 2.84046, 0.629798, 0.907361, -4.55365e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45906, 2.82046, 0.629996, 0.907361, -1.0842e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45874, 2.80046, 0.630202, 0.907361, -3.68629e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45835, 2.78046, 0.630486, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45797, 2.76047, 0.630756, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45749, 2.74047, 0.631119, 0.907361, -1.0842e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45738, 2.72047, 0.631119, 0.907361, -2.1684e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45728, 2.70047, 0.631115, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4572, 2.68047, 0.631088, 0.907361, -6.50521e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.4572, 2.66047, 0.630982, 0.907361, -2.38524e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45712, 2.64047, 0.630948, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45722, 2.62047, 0.630738, 0.907361, -1.51788e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45723, 2.60047, 0.630622, 0.907361, -2.60209e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45698, 2.58047, 0.630765, 0.907361, -1.73472e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45691, 2.56047, 0.630728, 0.907361, -3.46945e-18, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
1.45683, 2.54047, 0.630701, 0.907361, -4.33681e-19, 0.420352, -0.0004779, -0.999999, 0.00103158, 0.420352, -0.0011369, -0.90736
